"","Set","Variable.Name","Subscript.1","Subscript.2","Index","Study.Minimum","Study.Maximum","Model.Value","mu","mu.star","sigma","sem","std.errors","metric"
"38",45,"C_to_EtOH.Policy_Dur","Loan_C","BC",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"39",55,"C_to_EtOH.Policy_Dur","Loan_C","TC",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"40",59,"C_to_EtOH.Policy_Dur","Loan_P","BC",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"41",70,"C_to_EtOH.Policy_Dur","Loan_P","TC",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"42",85,"C_to_EtOH.Policy_Dur","FCI_C","TC",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"43",87,"C_to_EtOH.Policy_Dur","FCI_C","BC",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"44",4,"C_to_EtOH.Policy_Start","FCI_P","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"45",14,"C_to_EtOH.Policy_Start","FCI_P","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"46",18,"C_to_EtOH.Policy_Start","FeedstockC","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"47",28,"C_to_EtOH.Policy_Start","FeedstockC","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"48",32,"C_to_EtOH.Policy_Start","FeedstockP","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"49",42,"C_to_EtOH.Policy_Start","FeedstockP","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"50",46,"C_to_EtOH.Policy_Start","Loan_C","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"51",56,"C_to_EtOH.Policy_Start","Loan_C","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"52",60,"C_to_EtOH.Policy_Start","Loan_P","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"53",69,"C_to_EtOH.Policy_Start","Loan_P","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"54",86,"C_to_EtOH.Policy_Start","FCI_C","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"55",88,"C_to_EtOH.Policy_Start","FCI_C","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"56",106,"C_to_EtOH.Startup_Subs","FCI_C",NA,NA,0,1,0,0,0,0,0,NA,"EE2035EtOHMax"
"57",107,"C_to_EtOH.Startup_Subs","FCI_P",NA,NA,0,1,0.600000023841858,0,0,0,0,NA,"EE2035EtOHMax"
"58",108,"C_to_EtOH.Startup_Subs","FeedstockC",NA,NA,0,1,0,0,0,0,0,NA,"EE2035EtOHMax"
"59",109,"C_to_EtOH.Startup_Subs","FeedstockP",NA,NA,0,1,0,0,0,0,0,NA,"EE2035EtOHMax"
"60",110,"C_to_EtOH.Startup_Subs","Loan_C",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2035EtOHMax"
"61",111,"C_to_EtOH.Startup_Subs","Loan_P",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2035EtOHMax"
"62",113,"C_to_EtOH.Startup_Subs_Vol_Thresh","FCI_C",NA,NA,0,5,1,0,0,0,0,NA,"EE2035EtOHMax"
"63",114,"C_to_EtOH.Startup_Subs_Vol_Thresh","FCI_P",NA,NA,0,5,1,0,0,0,0,NA,"EE2035EtOHMax"
"64",115,"C_to_EtOH.Startup_Subs_Vol_Thresh","FeedstockC",NA,NA,0,5,1,0,0,0,0,NA,"EE2035EtOHMax"
"65",116,"C_to_EtOH.Startup_Subs_Vol_Thresh","FeedstockP",NA,NA,0,5,1,0,0,0,0,NA,"EE2035EtOHMax"
"66",117,"C_to_EtOH.Startup_Subs_Vol_Thresh","Loan_C",NA,NA,0,5,1,0,0,0,0,NA,"EE2035EtOHMax"
"67",118,"C_to_EtOH.Startup_Subs_Vol_Thresh","Loan_P",NA,NA,0,5,1,0,0,0,0,NA,"EE2035EtOHMax"
"68",122,"C_to_RR.Background_Subs","FeedstockC",NA,NA,0,1,0,0,0,0,0,NA,"EE2035EtOHMax"
"69",123,"C_to_RR.Background_Subs","FeedstockP",NA,NA,0,1,0,0,0,0,0,NA,"EE2035EtOHMax"
"70",124,"C_to_RR.Background_Subs","Loan_C",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2035EtOHMax"
"71",125,"C_to_RR.Background_Subs","Loan_P",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2035EtOHMax"
"72",1,"C_to_RR.Policy_Dur","FCI_P","APR",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"73",5,"C_to_RR.Policy_Dur","FCI_P","F",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"74",7,"C_to_RR.Policy_Dur","FCI_P","FP",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"75",11,"C_to_RR.Policy_Dur","FCI_P","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"76",15,"C_to_RR.Policy_Dur","FeedstockC","APR",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"77",19,"C_to_RR.Policy_Dur","FeedstockC","F",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"78",21,"C_to_RR.Policy_Dur","FeedstockC","FP",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"79",23,"C_to_RR.Policy_Dur","FeedstockC","FT",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"80",25,"C_to_RR.Policy_Dur","FeedstockC","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"81",29,"C_to_RR.Policy_Dur","FeedstockP","APR",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"82",33,"C_to_RR.Policy_Dur","FeedstockP","F",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"83",35,"C_to_RR.Policy_Dur","FeedstockP","FP",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"84",37,"C_to_RR.Policy_Dur","FeedstockP","FT",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"85",39,"C_to_RR.Policy_Dur","FeedstockP","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"86",43,"C_to_RR.Policy_Dur","Loan_C","APR",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"87",47,"C_to_RR.Policy_Dur","Loan_C","F",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"88",49,"C_to_RR.Policy_Dur","Loan_C","FP",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"89",51,"C_to_RR.Policy_Dur","Loan_C","FT",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"90",53,"C_to_RR.Policy_Dur","Loan_C","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"91",57,"C_to_RR.Policy_Dur","Loan_P","APR",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"92",61,"C_to_RR.Policy_Dur","Loan_P","F",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"93",63,"C_to_RR.Policy_Dur","Loan_P","FP",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"94",65,"C_to_RR.Policy_Dur","Loan_P","FT",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"95",67,"C_to_RR.Policy_Dur","Loan_P","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"96",75,"C_to_RR.Policy_Dur","Price","F",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"97",81,"C_to_RR.Policy_Dur","Price","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"98",91,"C_to_RR.Policy_Dur","FCI_C","F",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"99",93,"C_to_RR.Policy_Dur","FCI_C","APR",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"100",95,"C_to_RR.Policy_Dur","FCI_C","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"101",97,"C_to_RR.Policy_Dur","FCI_C","FP",NA,0,20,NA,0,0,0,0,NA,"EE2035EtOHMax"
"102",2,"C_to_RR.Policy_Start","FCI_P","APR",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"103",6,"C_to_RR.Policy_Start","FCI_P","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"104",8,"C_to_RR.Policy_Start","FCI_P","FP",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"105",12,"C_to_RR.Policy_Start","FCI_P","MTG",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"106",16,"C_to_RR.Policy_Start","FeedstockC","APR",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"107",20,"C_to_RR.Policy_Start","FeedstockC","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"108",22,"C_to_RR.Policy_Start","FeedstockC","FP",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"109",24,"C_to_RR.Policy_Start","FeedstockC","FT",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"110",26,"C_to_RR.Policy_Start","FeedstockC","MTG",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"111",30,"C_to_RR.Policy_Start","FeedstockP","APR",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"112",34,"C_to_RR.Policy_Start","FeedstockP","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"113",36,"C_to_RR.Policy_Start","FeedstockP","FP",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"114",38,"C_to_RR.Policy_Start","FeedstockP","FT",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"115",40,"C_to_RR.Policy_Start","FeedstockP","MTG",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"116",44,"C_to_RR.Policy_Start","Loan_C","APR",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"117",48,"C_to_RR.Policy_Start","Loan_C","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"118",50,"C_to_RR.Policy_Start","Loan_C","FP",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"119",52,"C_to_RR.Policy_Start","Loan_C","FT",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"120",54,"C_to_RR.Policy_Start","Loan_C","MTG",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"121",58,"C_to_RR.Policy_Start","Loan_P","APR",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"122",62,"C_to_RR.Policy_Start","Loan_P","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"123",64,"C_to_RR.Policy_Start","Loan_P","FP",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"124",66,"C_to_RR.Policy_Start","Loan_P","FT",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"125",68,"C_to_RR.Policy_Start","Loan_P","MTG",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"126",76,"C_to_RR.Policy_Start","Price","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"127",82,"C_to_RR.Policy_Start","Price","MTG",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"128",92,"C_to_RR.Policy_Start","FCI_C","F",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"129",94,"C_to_RR.Policy_Start","FCI_C","APR",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"130",96,"C_to_RR.Policy_Start","FCI_C","MTG",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"131",98,"C_to_RR.Policy_Start","FCI_C","FP",NA,2011,2015,NA,0,0,0,0,NA,"EE2035EtOHMax"
"132",129,"C_to_RR.Startup_Subs","FeedstockC",NA,NA,0,1,0,0,0,0,0,NA,"EE2035EtOHMax"
"133",130,"C_to_RR.Startup_Subs","FeedstockP",NA,NA,0,1,0,0,0,0,0,NA,"EE2035EtOHMax"
"134",131,"C_to_RR.Startup_Subs","Loan_C",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2035EtOHMax"
"135",132,"C_to_RR.Startup_Subs","Loan_P",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2035EtOHMax"
"136",134,"C_to_RR.Startup_Subs_Vol_Thresh","FCI_C",NA,NA,0,5,1,0,0,0,0,NA,"EE2035EtOHMax"
"137",136,"C_to_RR.Startup_Subs_Vol_Thresh","FeedstockC",NA,NA,0,5,1,0,0,0,0,NA,"EE2035EtOHMax"
"138",137,"C_to_RR.Startup_Subs_Vol_Thresh","FeedstockP",NA,NA,0,5,1,0,0,0,0,NA,"EE2035EtOHMax"
"139",138,"C_to_RR.Startup_Subs_Vol_Thresh","Loan_C",NA,NA,0,5,1,0,0,0,0,NA,"EE2035EtOHMax"
"140",139,"C_to_RR.Startup_Subs_Vol_Thresh","Loan_P",NA,NA,0,5,1,0,0,0,0,NA,"EE2035EtOHMax"
