"","Set","Variable.Name","Subscript.1","Subscript.2","Index","Study.Minimum","Study.Maximum","Model.Value","mu","mu.star","sigma","sem","std.errors","metric"
"164",77,"C_to_RR.Policy_Dur","Price","FP",NA,0,20,NA,0.0479917800000004,0.09997178,0.342934936033217,0.0685869872066434,0.699721360487924,"EE2051EtOHMax"
"165",119,"C_to_EtOH.Startup_Subs_Vol_Thresh","Price",NA,NA,0,5,1,0.35901748,0.76540032,2.9374013256902,0.58748026513804,0.611114111068295,"EE2051EtOHMax"
"166",78,"C_to_RR.Policy_Start","Price","FP",NA,2011,2015,NA,-0.0011874400000001,0.0510933599999996,0.173710770381059,0.0347421540762119,0.0341786521755468,"EE2051EtOHMax"
"167",99,"C_to_EtOH.Background_Subs","FCI_C",NA,NA,0,1,0.6,0,0,0,0,NA,"EE2051EtOHMax"
"168",100,"C_to_EtOH.Background_Subs","FCI_P",NA,NA,0,1,0.600000023841858,0,0,0,0,NA,"EE2051EtOHMax"
"169",101,"C_to_EtOH.Background_Subs","FeedstockC",NA,NA,0,1,0,0,0,0,0,NA,"EE2051EtOHMax"
"170",102,"C_to_EtOH.Background_Subs","FeedstockP",NA,NA,0,1,0,0,0,0,0,NA,"EE2051EtOHMax"
"171",103,"C_to_EtOH.Background_Subs","Loan_C",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051EtOHMax"
"172",104,"C_to_EtOH.Background_Subs","Loan_P",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051EtOHMax"
"173",3,"C_to_EtOH.Policy_Dur","FCI_P","BC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"174",13,"C_to_EtOH.Policy_Dur","FCI_P","TC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"175",17,"C_to_EtOH.Policy_Dur","FeedstockC","BC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"176",27,"C_to_EtOH.Policy_Dur","FeedstockC","TC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"177",31,"C_to_EtOH.Policy_Dur","FeedstockP","BC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"178",41,"C_to_EtOH.Policy_Dur","FeedstockP","TC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"179",45,"C_to_EtOH.Policy_Dur","Loan_C","BC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"180",55,"C_to_EtOH.Policy_Dur","Loan_C","TC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"181",59,"C_to_EtOH.Policy_Dur","Loan_P","BC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"182",70,"C_to_EtOH.Policy_Dur","Loan_P","TC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"183",85,"C_to_EtOH.Policy_Dur","FCI_C","TC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"184",87,"C_to_EtOH.Policy_Dur","FCI_C","BC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"185",4,"C_to_EtOH.Policy_Start","FCI_P","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"186",14,"C_to_EtOH.Policy_Start","FCI_P","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"187",18,"C_to_EtOH.Policy_Start","FeedstockC","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"188",28,"C_to_EtOH.Policy_Start","FeedstockC","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"189",32,"C_to_EtOH.Policy_Start","FeedstockP","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"190",42,"C_to_EtOH.Policy_Start","FeedstockP","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
