"","Set","Variable.Name","Subscript.1","Subscript.2","Index","Study.Minimum","Study.Maximum","Model.Value","mu","mu.star","sigma","sem","std.errors","metric"
"38",41,"C_to_EtOH.Policy_Dur","FeedstockP","TC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"39",45,"C_to_EtOH.Policy_Dur","Loan_C","BC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"40",55,"C_to_EtOH.Policy_Dur","Loan_C","TC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"41",59,"C_to_EtOH.Policy_Dur","Loan_P","BC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"42",70,"C_to_EtOH.Policy_Dur","Loan_P","TC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"43",85,"C_to_EtOH.Policy_Dur","FCI_C","TC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"44",87,"C_to_EtOH.Policy_Dur","FCI_C","BC",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"45",4,"C_to_EtOH.Policy_Start","FCI_P","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"46",14,"C_to_EtOH.Policy_Start","FCI_P","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"47",18,"C_to_EtOH.Policy_Start","FeedstockC","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"48",28,"C_to_EtOH.Policy_Start","FeedstockC","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"49",32,"C_to_EtOH.Policy_Start","FeedstockP","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"50",42,"C_to_EtOH.Policy_Start","FeedstockP","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"51",46,"C_to_EtOH.Policy_Start","Loan_C","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"52",56,"C_to_EtOH.Policy_Start","Loan_C","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"53",60,"C_to_EtOH.Policy_Start","Loan_P","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"54",69,"C_to_EtOH.Policy_Start","Loan_P","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"55",86,"C_to_EtOH.Policy_Start","FCI_C","TC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"56",88,"C_to_EtOH.Policy_Start","FCI_C","BC",NA,2011,2015,NA,0,0,0,0,NA,"EE2051EtOHMax"
"57",106,"C_to_EtOH.Startup_Subs","FCI_C",NA,NA,0,1,0,0,0,0,0,NA,"EE2051EtOHMax"
"58",107,"C_to_EtOH.Startup_Subs","FCI_P",NA,NA,0,1,0.600000023841858,0,0,0,0,NA,"EE2051EtOHMax"
"59",108,"C_to_EtOH.Startup_Subs","FeedstockC",NA,NA,0,1,0,0,0,0,0,NA,"EE2051EtOHMax"
"60",109,"C_to_EtOH.Startup_Subs","FeedstockP",NA,NA,0,1,0,0,0,0,0,NA,"EE2051EtOHMax"
"61",110,"C_to_EtOH.Startup_Subs","Loan_C",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051EtOHMax"
"62",111,"C_to_EtOH.Startup_Subs","Loan_P",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051EtOHMax"
"63",113,"C_to_EtOH.Startup_Subs_Vol_Thresh","FCI_C",NA,NA,0,5,1,0,0,0,0,NA,"EE2051EtOHMax"
"64",114,"C_to_EtOH.Startup_Subs_Vol_Thresh","FCI_P",NA,NA,0,5,1,0,0,0,0,NA,"EE2051EtOHMax"
"65",115,"C_to_EtOH.Startup_Subs_Vol_Thresh","FeedstockC",NA,NA,0,5,1,0,0,0,0,NA,"EE2051EtOHMax"
"66",116,"C_to_EtOH.Startup_Subs_Vol_Thresh","FeedstockP",NA,NA,0,5,1,0,0,0,0,NA,"EE2051EtOHMax"
"67",117,"C_to_EtOH.Startup_Subs_Vol_Thresh","Loan_C",NA,NA,0,5,1,0,0,0,0,NA,"EE2051EtOHMax"
"68",118,"C_to_EtOH.Startup_Subs_Vol_Thresh","Loan_P",NA,NA,0,5,1,0,0,0,0,NA,"EE2051EtOHMax"
"69",122,"C_to_RR.Background_Subs","FeedstockC",NA,NA,0,1,0,0,0,0,0,NA,"EE2051EtOHMax"
"70",123,"C_to_RR.Background_Subs","FeedstockP",NA,NA,0,1,0,0,0,0,0,NA,"EE2051EtOHMax"
"71",124,"C_to_RR.Background_Subs","Loan_C",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051EtOHMax"
"72",125,"C_to_RR.Background_Subs","Loan_P",NA,NA,0,1,0.699999988079071,0,0,0,0,NA,"EE2051EtOHMax"
"73",1,"C_to_RR.Policy_Dur","FCI_P","APR",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"74",5,"C_to_RR.Policy_Dur","FCI_P","F",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"75",7,"C_to_RR.Policy_Dur","FCI_P","FP",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"76",11,"C_to_RR.Policy_Dur","FCI_P","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"77",15,"C_to_RR.Policy_Dur","FeedstockC","APR",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"78",19,"C_to_RR.Policy_Dur","FeedstockC","F",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"79",21,"C_to_RR.Policy_Dur","FeedstockC","FP",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"80",23,"C_to_RR.Policy_Dur","FeedstockC","FT",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"81",25,"C_to_RR.Policy_Dur","FeedstockC","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"82",29,"C_to_RR.Policy_Dur","FeedstockP","APR",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"83",33,"C_to_RR.Policy_Dur","FeedstockP","F",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"84",35,"C_to_RR.Policy_Dur","FeedstockP","FP",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"85",37,"C_to_RR.Policy_Dur","FeedstockP","FT",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"86",39,"C_to_RR.Policy_Dur","FeedstockP","MTG",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
"87",43,"C_to_RR.Policy_Dur","Loan_C","APR",NA,0,20,NA,0,0,0,0,NA,"EE2051EtOHMax"
